id,keywords,date,nbComments,nbView,nbStars,nbVotes,source
34071,Humour;Zéon,2015-07-19 00:00:00,9,36604,5,154,undefined
33405,Rédaction E&R;Cinéma;Culture;France;Nationalisme,2015-06-11 00:00:00,57,33772,5,133,undefined
32823,Rédaction E&R;France;Liberté d’expression;Médias;People;Politique,2015-05-11 00:00:00,24,25081,5,162,undefined
32453,Rédaction E&R;France;François Hollande;Humour;Israël;Manuel Valls;Sionisme,2015-04-20 00:00:00,30,26110,5,137,undefined
32235,Rédaction E&R;Communautés;France;Judaïsme;Politique;Sionisme,2015-04-09 00:00:00,27,26159,5,143,undefined
33880,Laurent Guyénot;Histoire;Islam;Royaume-Uni,2015-07-07 00:00:00,16,17539,5,77,undefined
32660,Rédaction E&R;États-Unis;Immigration;Manuel Valls;Politique;Social;Viêt Nam,2015-05-02 00:00:00,15,16823,5,117,undefined
33566,Dimitri Korias;Cinéma;Culture;Immigration;Médias,2015-06-20 00:00:00,7,31493,5,175,undefined
31822,Romain R.;Culture;Écologie;Mondialisme,2015-03-21 00:00:00,28,12458,4,47,Atelier E&R
33915,Rédaction E&R;France;Santé;Société,2015-07-09 00:00:00,55,25477,5,96,undefined
33780,Gilad Atzmon;Communautés;Dieudonné;Judaïsme;Palestine;Sionisme,2015-07-02 00:00:00,9,16287,5,85,gilad.co.uk
31902,Rédaction E&R;Désinformation;France;Israël;Médias;Syrie,2015-03-24 00:00:00,5,14768,5,67,undefined
34186,Humour;Zéon,2015-07-26 00:00:00,10,36022,5,175,undefined
33584,Rédaction E&R;France;Humour;Médias;People;Politique,2015-06-21 00:00:00,55,81800,5,211,undefined
33704,Humour;Zéon,2015-06-28 00:00:00,14,30626,5,157,undefined
32721,Rédaction E&R;Dieudonné;France;Internet;Liberté d’expression;Manuel Valls;Renseignement;Sionisme,2015-05-05 00:00:00,52,50468,5,202,undefined
32707,Rédaction E&R;Communautés;États-Unis;Israël;Sionisme,2015-05-04 00:00:00,32,30240,4,97,undefined
33973,DSK;Grèce;Humour;PMA/GPA;Politique;Social,2015-07-13 00:00:00,15,33673,5,154,undefined
31962,Rédaction E&R;Cinéma;Culture,2015-03-27 00:00:00,79,24310,5,102,undefined
32576,Thierry Meyssan;États-Unis;Géopolitique;Immigration;International;Islam;Ukraine;Union européenne,2015-04-27 00:00:00,16,11651,5,91,voltairenet.org
33317,Économie;États-Unis;OTAN;Traité transatlantique;Union européenne,2015-06-06 00:00:00,14,10965,5,82,Revue Rébellion
32384,Rédaction E&R;Communautés;France;Judaïsme;Justice & Droit;Liberté d’expression,2015-04-17 00:00:00,19,23635,3,102,undefined
32494,Culture;Histoire;Robert Faurisson,2015-04-24 00:00:00,31,22879,5,136,Robert Faurisson
32990,Rédaction E&R;Cinéma;Communautés;Culture;France;Humour;Judaïsme;Nicolas Sarkozy;Politique;Seconde Guerre mondiale;Sionisme,2015-05-19 00:00:00,32,25309,5,187,undefined
32015,Humour;Zéon,2015-03-29 00:00:00,16,38403,5,168,undefined
33248,Rédaction E&R;France;Internet;Sexualité,2015-06-02 00:00:00,121,152506,4,207,undefined
32199,France;Front national;JMLP;Marine Le Pen;Politique,2015-04-08 00:00:00,143,41693,5,354,Rivarol
32052,G. B.;Attentats de Paris (janv. 2015);Communautés;Dieudonné;Économie;France;Israël;Liberté d’expression;Manuel Valls;Politique;Sionisme;Social,2015-03-31 00:00:00,18,10733,5,67,Atelier E&R
32720,Barack Obama;États-Unis;International;Nicolas Maduro;Venezuela,2015-05-06 00:00:00,33,31676,5,310,undefined
32493,Communautés;France;George Soros;Judaïsme;Médias;Mondialisme,2015-04-24 00:00:00,41,56407,5,199,Faits & Documents
32939,Humour;Zéon,2015-05-17 00:00:00,26,39538,5,180,undefined
31845,Amérique latine;Économie;Énergie;États-Unis;Géopolitique;Russie,2015-03-22 00:00:00,9,8491,5,53,voltairenet.org
31760,J. M. ;Israël;Politique;Sionisme,2015-03-18 00:00:00,10,4684,4,32,Atelier E&R
33451,Rédaction E&R;Communautés;États-Unis;Géopolitique;Histoire;Israël;Viêt Nam,2015-06-13 00:00:00,27,23595,5,116,undefined
34168,Rédaction E&R;Agriculture;France;Mondialisme;Social,2015-07-24 00:00:00,28,9137,5,82,undefined
33204,Humour;Zéon,2015-05-31 00:00:00,36,40580,5,210,undefined
32461,Rédaction E&R;Forces de l’ordre;France;Justice & Droit,2015-04-21 00:00:00,26,25048,5,60,undefined
33078,Humour;Zéon,2015-05-25 00:00:00,18,40138,5,192,undefined
31771,Alexandre Latsa;Désinformation;France;Géopolitique;Médias;Politique;Russie,2015-03-18 00:00:00,21,24873,5,225,fr.sputniknews.com
32311,Rédaction E&R;France;Islam;Mondialisme;Religion,2015-04-14 00:00:00,106,30772,2,99,E&R
33321,Humour;Zéon,2015-06-07 00:00:00,13,34814,5,169,undefined
32550,Humour;Zéon,2015-04-26 00:00:00,18,42075,5,167,undefined
32671,Humour;Zéon,2015-05-03 00:00:00,20,33180,5,164,undefined
32702,Paul-Éric Blanrue;Attentats de Paris (janv. 2015);Forces de l’ordre;France;International;Renseignement;Tunisie,2015-05-04 00:00:00,15,29594,5,110,blanrue.blogspot.fr
32773,Rédaction E&R;Communautés;France;Israël;Judaïsme;Justice & Droit,2015-05-08 00:00:00,20,15195,5,81,undefined
33024,Rédaction E&R;France;Internet;Politique;Société,2015-05-21 00:00:00,57,27444,5,210,undefined
31843,Attentats de Paris (janv. 2015);Humour;Zéon,2015-03-22 00:00:00,15,39759,5,185,undefined
33720,Rédaction E&R;Communautés;Éric Zemmour;France;Judaïsme;Politique;Sionisme,2015-06-29 00:00:00,15,27357,5,105,undefined
32280,Daech;États-Unis;Géopolitique;Irak;Israël;Sionisme;Syrie,2015-04-12 00:00:00,15,18051,5,85,Atelier E&R
31412,Algérie;Communautés;Extrême gauche;Immigration;Judaïsme,2015-03-16 00:00:00,62,64165,5,353,undefined
33791,Flavien O. ;France;Social,2015-07-03 00:00:00,38,16268,5,60,Atelier E&R
32619,Ludovic S.;Allemagne;France;Histoire;Seconde Guerre mondiale,2015-04-30 00:00:00,53,46316,5,173,Atelier E&R
32805,Humour;Zéon,2015-05-10 00:00:00,28,43916,5,188,undefined
32286,Humour;Zéon,2015-04-12 00:00:00,19,35158,5,176,undefined
33851,Humour;Zéon,2015-07-05 00:00:00,12,35109,5,164,undefined
32413,Humour;Zéon,2015-04-19 00:00:00,17,37296,5,185,undefined
31714,G. B.;Culture;Géopolitique;Histoire;Politique;Russie;Ukraine,2015-03-16 00:00:00,3,2861,5,21,Atelier E&R
32175,Rédaction E&R;Culture;Justice & Droit;Médias;Pédocriminalité;Politique,2015-04-07 00:00:00,29,47700,5,155,undefined
33567,Damien Viguier;Allemagne;Histoire;Politique,2015-06-20 00:00:00,16,20330,5,85,undefined
33454,Humour;Zéon,2015-06-14 00:00:00,11,37748,5,181,undefined
32157,Humour;Zéon,2015-04-05 00:00:00,16,43356,5,212,undefined
31735,Hacène Arezki;Climat;Désinformation;États-Unis;Médias;Science,2015-03-17 00:00:00,32,14893,5,113,undefined
33349,Rédaction E&R;Communautés;Éric Zemmour;France;Islam;Philosophie;Politique;Société,2015-06-08 00:00:00,127,69213,4,155,undefined
31673,Paul-Éric Blanrue;Géopolitique;Islam;Israël,2015-03-14 00:00:00,26,19437,5,99,blanrue.blogspot.fr
31705,Damien Viguier;Attentats de Paris (janv. 2015);France;Justice & Droit,2015-03-15 00:00:00,25,19660,5,133,undefined
31657,Rédaction E&R;France;Médias;People,2015-03-13 00:00:00,16,30753,3,74,undefined
31697,Humour;Zéon,2015-03-15 00:00:00,13,36595,5,201,undefined
31500,Rédaction E&R;Humour;Politique,2015-03-05 00:00:00,19,28764,5,123,undefined
31430,Rédaction E&R;Culture;France,2015-03-02 00:00:00,34,50308,5,146,undefined
31076,Rédaction E&R;Chine;France;François Hollande;Histoire;LRPS;Politique,2015-02-13 00:00:00,18,13823,5,62,undefined
30404,Rédaction E&R;Cinéma;Culture;France;Judaïsme;Seconde Guerre mondiale;Sionisme,2015-01-19 00:00:00,41,35841,5,155,undefined
29631,Communautés;Économie;France;International;Israël;Judaïsme;Sionisme,2014-12-10 00:00:00,33,55033,4,129,Faits & Documents
30471,Rédaction E&R;Attentats de Paris (janv. 2015);Humour,2015-01-26 00:00:00,37,55122,5,249,undefined
31525,Rédaction E&R;911;Attentats de Paris (janv. 2015);Dieudonné;Politique,2015-03-07 00:00:00,54,21286,5,124,undefined
28145,Ian Purdom;Économie;Social;Union européenne,2015-01-22 00:00:00,11,17960,5,119,Atelier E&R
29459,Alain Soral;Géopolitique;Russie;Vladimir Poutine,2014-12-07 00:00:00,35,67658,5,435,undefined
30336,Laurent Guyénot;Communautés;Désinformation;Forces de l’ordre;France;Front national;Israël;Nicolas Sarkozy;Renseignement,2015-01-18 00:00:00,39,63003,5,227,undefined
31542,Rédaction E&R;Banlieues;États-Unis;Féminisme;France;Islam;Médias;People;Presse,2015-03-08 00:00:00,26,33736,5,118,undefined
29561,Humour;Zéon,2014-12-07 00:00:00,43,47114,5,244,undefined
31259,Rédaction E&R;Communautés;France;Islam;Religion,2015-02-22 00:00:00,120,23694,4,60,undefined
30823,Communautés;France;Islam;Judaïsme;Politique;Religion;Sionisme,2015-02-05 00:00:00,76,119617,5,294,Faits & Documents
31614,Rédaction E&R;France;Médias,2015-03-11 00:00:00,7,33025,5,126,undefined
30229,Jacob Cohen;Attentats de Paris (janv. 2015);Communautés;France;Israël;Judaïsme,2015-01-12 00:00:00,44,57597,5,260,undefined
31637,Économie;LRPS;Social,2015-03-12 00:00:00,11,11377,2,38,Revue Rébellion
30353,Alain Soral;Avortement;Société,2015-01-17 00:00:00,12,24735,5,96,Kontre Kulture
30103,Rédaction E&R;Attentats de Paris (janv. 2015);France;Médias;Presse,2015-01-07 00:00:00,207,170977,5,541,undefined
30121,Félix Niesche;Attentats de Paris (janv. 2015),2015-01-08 00:00:00,68,69554,5,250,Le petit Quimonte illustré
31115,Rédaction E&R;Communautés;Danemark;France;Israël;Politique;Sionisme,2015-02-16 00:00:00,26,37125,2,146,E&R
31207,Félix Niesche;Attentats de Paris (janv. 2015);Humour;Manuel Valls;Sionisme,2015-02-20 00:00:00,26,28023,5,170,undefined
29910,Rédaction E&R;France;Médias;Politique;Social,2015-01-01 00:00:00,52,35150,4,177,undefined
31159,Rédaction E&R;Égypte;France;Israël;Manuel Valls;Médias;Politique;Sionisme,2015-02-17 00:00:00,24,22180,5,129,undefined
30892,Laurent Guyénot;911;Arabie saoudite;Désinformation;États-Unis;International;Israël;Judaïsme;Sionisme,2015-02-06 00:00:00,36,20392,5,113,undefined
30138,Rédaction E&R;France;Islam;Persécutions !;Politique,2015-01-09 00:00:00,49,117459,2,257,undefined
31369,Rédaction E&R;People;Social,2015-02-27 00:00:00,137,111800,2,460,undefined
30042,Félix Niesche;Antifa;Front national;Politique,2015-01-04 00:00:00,34,22552,5,136,undefined
29808,Agriculture;France;Religion;Syndicats,2014-12-20 00:00:00,28,5453,5,47,E&R MidiundefinedPyrénées
30118,Damien Viguier;France;International;Médias;Syrie,2015-01-07 00:00:00,44,67458,5,287,undefined
29606,Histoire;Politique;Russie;Vladimir Poutine,2014-12-31 00:00:00,19,16317,5,88,Kontre Kulture
23391,Rédaction E&R;Allemagne;États-Unis;Histoire;International;Royaume-Uni;Seconde Guerre mondiale,2015-02-13 00:00:00,197,74591,4,333,undefined
31177,Rédaction E&R;Christianisme;France;Religion;Santé;Science,2015-02-18 00:00:00,40,32509,5,199,undefined
31465,René Perriot;Écologie;Extrême gauche;France;Mondialisme;Politique;Social,2015-03-04 00:00:00,16,15445,4,70,Atelier E&R
29795,Christianisme;Histoire;Judaïsme;Religion,2014-12-19 00:00:00,59,22649,5,122,vineyardsaker.fr
30950,Rédaction E&R;Internet;Médias;Seconde Guerre mondiale,2015-02-08 00:00:00,24,20129,5,115,undefined
29854,Rédaction E&R;France;Israël;Politique;Sionisme,2014-12-23 00:00:00,30,25122,5,196,undefined
30528,Alain de Benoist;Lucien Cerise;Médias;Politique,2015-01-25 00:00:00,46,31658,5,170,Revue Éléments
29684,Léon Saint-Quay;Féminisme;Social;Société,2014-12-13 00:00:00,90,46425,5,202,Atelier E&R
29472,Humour;Médias;Politique,2014-12-02 00:00:00,99,93093,5,495,undefined
29600,Gilad Atzmon;Communautés;France;Judaïsme;Politique;Sionisme,2014-12-09 00:00:00,31,49466,5,307,Silvia Cattori
29589,Antifa;Forces de l’ordre;France;Front national;Politique,2014-12-08 00:00:00,20,16589,3,81,E&R RhôneundefinedAlpes
31144,Bernamej;Attentats de Paris (janv. 2015);Cinéma;France;Manuel Valls;Médias;Politique,2015-02-17 00:00:00,43,38385,5,441,undefined
30563,Rédaction E&R;Économie;Extrême gauche;Grèce;Immigration;Mariage homosexuel;Société;Union européenne,2015-01-26 00:00:00,64,29224,4,101,undefined
30624,Axel K.;Communautés;Histoire;Islam;Israël;Judaïsme,2015-01-29 00:00:00,21,20149,5,78,Atelier E&R
30800,Rédaction E&R;Algérie;Égypte;États-Unis;France;Géopolitique;Grèce;Politique,2015-02-03 00:00:00,10,49094,5,210,undefined
30703,Attentats de Paris (janv. 2015);Économie;Éducation;France;Laïcité;Politique,2015-01-31 00:00:00,41,80173,5,353,undefined
30350,Attentats de Paris (janv. 2015);France;Médias;Politique,2015-01-16 00:00:00,43,69634,5,343,undefined
29911,Rédaction E&R;Santé,2014-12-27 00:00:00,31,31077,5,143,undefined
29720,Rédaction E&R;Médias;Presse,2014-12-15 00:00:00,15,13982,5,92,undefined
30328,Damien Viguier;Attentats de Paris (janv. 2015);France;Internet;Justice & Droit,2015-01-16 00:00:00,25,19760,5,105,undefined
29966,Rédaction E&R;Égypte;France;Humour;Médias;Politique;Russie,2014-12-30 00:00:00,20,24695,5,133,undefined
30954,Argentine;Communautés;États-Unis;Histoire;International;Iran;Israël;Judaïsme;Justice & Droit;Renseignement,2015-02-09 00:00:00,9,13945,5,56,rt.com
31280,États-Unis;Géopolitique;Iran;Israël;Politique,2015-02-23 00:00:00,14,10781,2,50,infernalmachine.co.uk
29735,Écologie;Économie;Histoire;Immigration;Philosophie;Politique;Suisse,2014-12-17 00:00:00,10,7303,5,43,E&R
31550,Humour;Zéon,2015-03-08 00:00:00,20,40053,5,203,undefined
30041,Rédaction E&R;Allemagne;États-Unis;Ex-Urss;Judaïsme;Nicolas Sarkozy;Politique;Rwanda;Seconde Guerre mondiale,2015-01-04 00:00:00,33,25735,5,118,undefined
29868,Laurent Guyénot;Christianisme;Communautés;Culture;États-Unis;Judaïsme,2014-12-25 00:00:00,54,19443,5,124,undefined
31358,Rédaction E&R;Agriculture;France,2015-02-26 00:00:00,39,11455,5,51,undefined
29841,France;Politique;Société,2014-12-22 00:00:00,26,80083,5,438,undefined
30934,René Perriot;Attentats de Paris (janv. 2015);France;Justice & Droit;Politique,2015-02-07 00:00:00,20,23075,5,115,Atelier E&R
31330,Rédaction E&R;Allemagne;Défense;France;Histoire;International;Médias;Première Guerre mondiale;Presse;Russie;Turquie,2015-02-25 00:00:00,39,30067,5,128,undefined
29934,Rédaction E&R;Barack Obama;Communautés;Corée du Nord;Dieudonné;François Hollande;Géopolitique;Humour;Inde;Médias;Politique,2014-12-29 00:00:00,30,30077,5,192,undefined
30574,Rédaction E&R;Cinéma;Communautés;Israël;Judaïsme;Seconde Guerre mondiale;Sionisme,2015-01-27 00:00:00,13,21290,4,65,undefined
31263,Humour;Zéon,2015-02-22 00:00:00,32,44392,5,213,undefined
30363,Léon Saint-Quay;Avortement;États-Unis;France;Société;Sociologie,2015-01-17 00:00:00,17,21260,5,48,Atelier E&R
30593,René Perriot;Attentats de Paris (janv. 2015);Communautés;France;Islam;Israël;Sionisme,2015-01-28 00:00:00,35,24915,5,159,Atelier E&R
30490,Communautés;Désinformation;États-Unis;International;Iran;Islam;Religion;Union européenne,2015-01-23 00:00:00,77,23784,5,186,english.khamenei.ir
29798,Rédaction E&R;Communautés;Dieudonné;Éric Zemmour;Islam;Judaïsme;Médias;Politique;Sionisme,2014-12-19 00:00:00,59,30088,5,196,undefined
31039,Rédaction E&R;BHL;Caroline Fourest;France;Liberté d’expression;Manuel Valls;Sionisme,2015-02-11 00:00:00,42,74136,5,335,undefined
29736,Gilad Atzmon;Communautés;Histoire;Israël;Religion;Sionisme,2014-12-16 00:00:00,17,11813,5,76,E&R
30260,Rédaction E&R;Attentats de Paris (janv. 2015);Dieudonné;Médias;Politique;Presse,2015-01-13 00:00:00,57,70366,5,406,undefined
29821,Rédaction E&R;France;François Hollande;Justice & Droit;Médias;Nicolas Sarkozy;Politique;Presse,2014-12-21 00:00:00,8,14216,5,85,undefined
30478,Communautés;Dieudonné;Humour;Justice & Droit;Suisse,2015-01-22 00:00:00,20,18455,4,64,undefined
30529,Attentats de Paris (janv. 2015);Communautés;Dieudonné;France,2015-01-25 00:00:00,11,17989,5,97,undefined
30145,Lucien Cerise;Communautés;Politique,2015-01-09 00:00:00,27,43256,5,183,Revue Rébellion
29773,Rédaction E&R;Forces de l’ordre;Médias;People;Presse;Sionisme,2014-12-18 00:00:00,2,17853,5,82,undefined
29534,Ludovic S.;États-Unis;France;Internet;Sexualité;Société,2014-12-05 00:00:00,147,56791,2,239,Atelier E&R
30808,Rédaction E&R;Histoire;Judaïsme;Russie;Seconde Guerre mondiale;Vladimir Poutine,2015-02-04 00:00:00,32,53181,5,346,undefined
29450,Laurent Guyénot;Christianisme;Culture;France;Philosophie;Religion,2014-12-02 00:00:00,59,21622,4,75,undefined
25679,Communautés;France;Islam;Justice & Droit;Médias;Pédocriminalité;Politique,2015-01-14 00:00:00,62,115368,5,300,Faits & Documents
31201,Rédaction E&R;Banques;Économie;États-Unis;Grèce;Justice & Droit;Suisse;Union européenne,2015-02-19 00:00:00,13,12744,5,52,undefined
30054,Ian Purdom;Économie;Énergie;États-Unis,2015-01-05 00:00:00,23,24973,5,67,Atelier E&R
31406,Humour;Zéon,2015-03-01 00:00:00,17,37407,5,194,undefined
29438,Communautés;Israël;Palestine;Religion;Sionisme,2014-12-01 00:00:00,36,18801,5,120,E&R Aquitaine
29791,Économie;France;Politique;Social,2014-12-22 00:00:00,52,35774,5,188,Faits & Documents
31106,Humour;Zéon,2015-02-15 00:00:00,14,37616,5,177,undefined
31307,Rédaction E&R;Agriculture;France,2015-02-24 00:00:00,53,14081,4,68,undefined
29649,Rédaction E&R;Antifa;Communautés;Extrême gauche;Forces de l’ordre;Médias;Politique,2014-12-11 00:00:00,25,29468,5,156,undefined
30952,Humour;Zéon,2015-02-08 00:00:00,9,37281,5,182,undefined
31109,Rédaction E&R;Communautés;Dieudonné;France;Humour;Médias;Politique;Seconde Guerre mondiale;Sionisme,2015-02-15 00:00:00,17,27007,5,111,undefined
30422,Rédaction E&R;Attentats de Paris (janv. 2015);France;Politique,2015-01-20 00:00:00,36,35464,5,133,undefined
30541,Humour;Zéon,2015-01-25 00:00:00,17,44691,5,212,undefined
29696,Humour;Zéon,2014-12-14 00:00:00,26,47598,5,255,undefined
30050,Humour;Zéon,2015-01-04 00:00:00,14,45521,5,170,undefined
29991,Humour;Zéon,2015-01-01 00:00:00,13,50631,5,231,undefined
30219,Attentats de Paris (janv. 2015);Humour;Politique,2015-01-11 00:00:00,67,75176,5,308,undefined
30392,Humour;Zéon,2015-01-18 00:00:00,57,75559,5,316,undefined
29820,Humour;Zéon,2014-12-21 00:00:00,25,38842,5,191,undefined
30721,Humour;Zéon,2015-02-01 00:00:00,17,52025,5,219,undefined
30341,Alain Soral;Attentats de Paris (janv. 2015);Dieudonné;France;Justice & Droit;Liberté d’expression;Persécutions !;Politique;Seconde Guerre mondiale,2015-01-16 00:00:00,73,152284,5,567,undefined
29458,Alain Soral;Christianisme;France;Islam;Politique;Réconciliation nationale (parti);Religion,2014-12-02 00:00:00,252,109443,5,857,mediasundefinedpresse.info
29423,Alain Soral;Communautés;France;Israël;Manuel Valls;Palestine;Politique;Sionisme,2014-11-30 00:00:00,24,67386,5,470,undefined
29300,Romain R.;Culture;Politique,2014-11-25 00:00:00,33,11422,4,52,Atelier E&R
28939,Gilad Atzmon;Communautés;Israël;Judaïsme;Palestine;Religion;Sionisme,2014-11-04 00:00:00,17,9787,5,101,undefined
27705,Humour;Zéon,2014-09-07 00:00:00,35,36718,5,184,undefined
29277,Chine;Économie;Énergie;États-Unis;International;Russie;Vladimir Poutine,2014-11-23 00:00:00,80,64808,5,314,goldstockbull.com
28760,Humour;Politique;Société,2014-10-26 00:00:00,41,61876,5,248,undefined
27686,Rédaction E&R;Allemagne;Judaïsme;Justice & Droit;Liberté d’expression;Seconde Guerre mondiale,2014-09-11 00:00:00,81,25282,5,203,undefined
28542,Rédaction E&R;Cinéma;Communautés;Culture;France;Immigration;Israël;Judaïsme;Mondialisme,2014-10-16 00:00:00,166,119037,3,285,undefined
29291,G. B.;Justice & Droit;Nicolas Sarkozy;Politique,2014-11-27 00:00:00,32,18774,5,118,Atelier E&R
29410,Rédaction E&R;Antiracisme;Communautés;France;Histoire;Immigration;Première Guerre mondiale;Sport,2014-11-29 00:00:00,57,15084,4,71,undefined
29074,Laurent Guyénot;911;États-Unis;Géopolitique;Histoire;Médias,2014-11-12 00:00:00,105,82468,5,308,undefined
29303,Banques;Économie;États-Unis;Ukraine,2014-11-24 00:00:00,40,32008,5,127,zerohedge.com
27764,Laurent Guyénot;Rédaction E&R;911;Désinformation;États-Unis;International;Médias,2014-09-11 00:00:00,271,138342,5,325,undefined
27742,France;Santé;Science,2014-09-09 00:00:00,41,35137,5,182,E&R ÎleundefineddeundefinedFrance
29204,Laurent Guyénot;911;Désinformation;États-Unis;Israël;Médias,2014-11-19 00:00:00,106,65067,5,205,undefined
27979,Gilad Atzmon;Communautés;Islam;Israël;Royaume-Uni,2014-09-20 00:00:00,19,13225,5,61,gilad.co.uk
28095,France;Mondialisme;Société;Tradition,2014-09-25 00:00:00,63,16287,5,106,E&R MidiundefinedPyrénées
27492,Félix Niesche;Féminisme;LRPS;Politique,2014-08-27 00:00:00,71,30095,5,197,undefined
28632,Gilad Atzmon;BHL;Communautés;Israël;Judaïsme;Religion;Sionisme,2014-10-21 00:00:00,23,20179,5,117,undefined
27394,Gilad Atzmon;États-Unis;International;Israël;Judaïsme;Palestine,2014-08-22 00:00:00,11,19026,5,104,undefined
27808,Jean Bricmont;États-Unis;France;International;Islam;Liberté d’expression;Syrie,2014-09-13 00:00:00,19,14097,5,96,undefined
28014,G. B.;Charles de Gaulle;France;LRPS;Mai 68;Nicolas Sarkozy;Politique,2014-09-21 00:00:00,28,12546,5,81,Atelier E&R
28986,Bernamej;Communautés;Dieudonné;France;Humour;Manuel Valls;Seconde Guerre mondiale;Sionisme,2014-11-06 00:00:00,74,46408,5,587,undefined
28374,G. B.;International;Politique;Russie;Vladimir Poutine,2014-10-07 00:00:00,23,16414,5,183,Atelier E&R
28704,Ian Purdom;Banques;Économie;Histoire,2014-10-24 00:00:00,16,12690,5,85,Atelier E&R
28031,Rédaction E&R;Géopolitique;Islam;Israël;Ukraine,2014-09-22 00:00:00,27,27963,5,138,undefined
27621,Félix Niesche;Éducation;Féminisme;Manuel Valls;Politique,2014-09-03 00:00:00,46,21472,5,147,undefined
28099,Félix Niesche;France;Histoire;Immigration;Irak;Islam;Société;Syrie,2014-09-25 00:00:00,1,31551,4,151,undefined
28522,Gilad Atzmon;Israël;Judaïsme;Palestine;Philosophie;Religion;Sionisme,2014-10-17 00:00:00,19,18559,5,124,gilad.co.uk
